student_id,student_name,email,program,year_of_study,enrollment_date,is_commuter,works_part_time,has_declared_disability,is_international,financial_support,attendance_rate,attendance_slope_4w,vle_logins_last_week,vle_time_hours_last_week,vle_logins_slope_4w,vle_hours_slope_4w,materials_accessed_last_4w,engagement_trend,assignments_submitted_on_time,assignments_submitted_late,last_assessment_grade,previous_semester_gpa,accessed_upcoming_assessment_brief,days_to_nearest_assessment,withdrew,failed_next_assessment,prior_intervention_count,prior_interventions_improved,split,consecutive_missed_max,late_arrivals_total,excused_absences,unexcused_absences,quiz_attempts_count,resource_downloads_count,forum_posts_count,mean_module_grade,module_grade_variance,wellbeing_score,wellbeing_flags,wellbeing_last_checkin,missing_assignments_count
STU0461,Pamela Robinson,pamela.robinson@student.chester.ac.uk,Business Analytics,3,2024-09-19,False,False,False,False,Self-funded,77.46,0.48,9,4.04,-0.88,-1.62,4,Stable,4,0,45,2.69,False,6,False,True,0,0,train,1,2,2,10,7,5,1,53.1,203.6,4,1,2025-02-26,0
STU0462,Norman Murphy,norman.murphy@student.chester.ac.uk,Engineering,1,2024-10-10,False,True,False,True,Partial,84.32,-8.03,5,0.0,1.25,0.06,11,Declining,4,0,81,3.26,True,21,False,False,0,0,train,1,5,3,4,5,7,3,85.3,4.3,8,0,2025-03-16,0
STU0463,Jacob Cooper,jacob.cooper@student.chester.ac.uk,Data Science,1,2024-09-27,True,True,True,False,Full,83.29,-0.08,9,2.81,0.62,-0.02,11,Stable,6,0,79,3.77,True,15,False,False,0,0,train,2,10,0,11,3,12,0,86.6,62.4,7,1,2025-03-13,1
STU0464,June Buckley,june.buckley@student.chester.ac.uk,Computer Science,3,2024-09-22,False,False,True,False,Full,77.78,4.8,10,4.52,4.5,2.34,7,Improving,4,0,64,3.84,False,17,False,False,0,0,train,2,11,4,11,7,8,0,60.6,60.5,7,3,2025-03-01,1
STU0465,Barry Taylor,barry.taylor@student.chester.ac.uk,Psychology,2,2024-10-24,False,False,True,False,Full,79.61,-13.95,1,1.07,-3.88,-1.71,10,Declining,4,0,68,3.16,False,15,False,False,0,0,train,1,9,1,4,4,11,1,68.1,35.3,7,1,2025-03-18,0
STU0466,Martyn Clements,martyn.clements@student.chester.ac.uk,Data Science,1,2024-10-18,False,False,False,True,Self-funded,89.8,-7.17,12,8.34,-4.25,-0.75,20,Declining,7,0,73,3.25,False,14,False,False,0,0,train,1,9,0,4,3,7,0,78.4,65.4,5,0,2025-02-26,0
STU0467,Elizabeth Cook,elizabeth.cook@student.chester.ac.uk,Psychology,2,2024-10-05,True,False,True,True,Partial,67.77,-2.6,2,2.86,-0.88,0.31,5,Stable,2,1,60,3.38,False,10,False,True,1,1,train,2,6,3,16,2,5,0,53.4,86.1,8,0,2025-02-22,2
STU0468,Kathleen Phillips,kathleen.phillips@student.chester.ac.uk,Business Analytics,1,2024-09-28,False,False,False,True,Self-funded,72.49,5.33,0,0.0,-0.25,-0.46,5,Improving,5,0,59,2.93,False,14,False,False,0,0,train,2,8,4,15,2,9,1,55.1,95.1,7,0,2025-03-10,0
STU0469,Paul Bird,paul.bird@student.chester.ac.uk,Engineering,2,2024-09-19,True,False,False,False,Partial,82.79,-2.67,6,2.14,0.62,0.48,13,Stable,6,0,82,3.55,True,21,False,False,0,0,test,1,6,2,8,3,10,1,82.4,0.3,7,1,2025-03-17,0
STU0470,Joel Smart,joel.smart@student.chester.ac.uk,Computer Science,2,2024-09-14,False,True,False,False,Self-funded,84.41,3.12,9,6.48,0.38,2.44,8,Improving,4,0,65,3.19,True,19,False,False,0,0,train,2,3,2,8,2,8,5,68.6,20.0,8,0,2025-02-25,0
STU0471,Rosemary Watkins,rosemary.watkins@student.chester.ac.uk,Business Analytics,2,2024-09-27,True,False,False,False,Self-funded,53.91,-11.0,0,0.0,-2.62,-1.54,2,Declining,1,1,14,1.22,False,6,True,True,2,0,train,3,5,4,19,5,6,0,14.1,296.3,4,1,2025-03-05,5
STU0472,Wendy Taylor,wendy.taylor@student.chester.ac.uk,Computer Science,3,2024-09-09,False,True,False,False,Full,66.27,2.36,0,0.0,1.5,0.34,4,Stable,4,0,47,2.82,False,5,False,False,0,0,train,2,6,5,15,1,6,0,37.9,98.0,6,0,2025-02-26,0
STU0473,Katie Powell,katie.powell@student.chester.ac.uk,Data Science,2,2024-10-12,False,False,False,False,Self-funded,88.73,1.8,10,4.95,-3.25,-1.28,13,Stable,5,0,62,3.3,True,12,False,False,0,0,train,1,11,0,7,7,13,1,62.3,35.8,7,1,2025-03-15,0
STU0474,Leigh Ross,leigh.ross@student.chester.ac.uk,Engineering,2,2024-10-20,False,False,False,True,Partial,84.46,-1.65,8,3.04,-1.12,-0.75,17,Stable,5,0,82,3.23,True,14,False,False,0,0,train,2,8,2,8,2,9,1,72.8,26.8,5,0,2025-03-21,0
STU0475,Paige Patel,paige.patel@student.chester.ac.uk,Computer Science,2,2024-09-03,False,True,False,False,Partial,67.06,-8.09,4,2.22,-2.5,-0.93,2,Declining,3,1,45,2.18,False,18,True,True,1,0,val,3,4,3,14,1,8,1,40.1,12.1,9,0,2025-03-16,0
STU0476,Danny Taylor,danny.taylor@student.chester.ac.uk,Engineering,2,2024-10-17,False,True,False,False,Full,71.74,7.12,6,2.12,2.25,1.72,5,Improving,4,1,49,2.95,False,16,False,False,0,0,train,3,4,4,17,4,7,1,55.8,24.0,10,1,2025-03-12,0
STU0477,Amelia Smith,amelia.smith@student.chester.ac.uk,Business Analytics,2,2024-10-11,False,True,False,False,Full,62.74,-12.96,1,0.0,-0.5,0.73,1,Declining,2,0,49,3.5,False,6,False,True,2,1,val,2,6,2,14,5,8,1,39.6,41.4,8,0,2025-02-26,0
STU0478,Jacqueline Barnes,jacqueline.barnes@student.chester.ac.uk,Business Analytics,1,2024-10-12,True,False,False,True,Self-funded,59.43,6.36,3,0.18,1.0,-0.24,1,Improving,1,0,62,3.27,False,16,True,False,1,0,train,3,2,7,18,3,5,0,52.5,65.7,9,0,2025-03-09,3
STU0479,Victoria Thomas,victoria.thomas@student.chester.ac.uk,Data Science,3,2024-09-05,False,False,False,False,Partial,62.07,-11.43,0,0.02,-3.75,-2.16,1,Declining,1,2,32,2.27,False,14,True,True,0,0,test,2,5,2,17,2,4,1,25.2,17.0,7,1,2025-03-19,0
STU0480,Elaine Cole,elaine.cole@student.chester.ac.uk,Psychology,2,2024-10-02,False,False,True,False,Partial,77.11,-4.09,4,0.26,-2.0,-2.18,1,Declining,4,0,46,2.73,False,9,False,False,0,0,train,2,4,3,10,1,6,4,48.3,101.9,5,1,2025-02-23,1
STU0481,Margaret Cooper,margaret.cooper@student.chester.ac.uk,Engineering,3,2024-10-22,True,False,False,False,Full,68.46,-6.16,5,1.91,-0.38,-0.71,7,Declining,2,0,68,3.19,False,7,False,False,0,0,train,2,4,0,16,4,10,1,59.8,343.9,8,0,2025-03-04,5
STU0482,Cheryl James,cheryl.james@student.chester.ac.uk,Engineering,2,2024-10-24,False,False,False,True,Full,76.72,-10.97,4,2.69,-2.75,-0.83,2,Declining,3,1,55,2.76,False,13,False,True,0,0,train,1,4,1,8,2,11,0,56.8,32.0,8,0,2025-02-25,0
STU0483,Naomi Robinson,naomi.robinson@student.chester.ac.uk,Computer Science,2,2024-09-16,False,True,False,False,Full,67.73,5.49,1,0.0,0.5,-0.28,3,Improving,2,0,44,2.26,False,17,False,False,0,0,test,3,5,0,19,7,10,3,42.6,113.8,8,1,2025-02-24,0
STU0484,Olivia Arnold,olivia.arnold@student.chester.ac.uk,Business Analytics,1,2024-09-09,True,True,False,False,Self-funded,50.8,10.92,0,0.0,0.0,-0.03,1,Improving,2,0,43,2.55,False,16,False,True,1,0,train,4,3,4,29,1,4,1,36.8,91.2,9,0,2025-03-12,1
STU0485,Malcolm Kerr,malcolm.kerr@student.chester.ac.uk,Engineering,3,2024-10-02,False,True,False,False,Full,98.45,-1.02,14,5.79,-0.12,-1.11,16,Stable,8,0,100,3.78,True,9,False,False,0,0,train,0,9,0,0,13,10,0,95.3,66.3,7,1,2025-02-25,0
STU0486,Marie Ross,marie.ross@student.chester.ac.uk,Data Science,2,2024-09-02,True,False,False,False,Partial,80.68,-9.15,9,4.95,-4.0,-1.52,9,Declining,6,0,57,2.47,True,21,False,False,0,0,train,1,4,0,10,2,5,2,57.3,15.0,10,0,2025-03-03,2
STU0487,Oliver Cameron,oliver.cameron@student.chester.ac.uk,Psychology,1,2024-09-19,True,False,False,False,Self-funded,68.81,4.43,7,5.54,1.62,1.71,6,Improving,3,1,55,2.66,False,6,False,False,0,0,train,2,4,3,17,4,3,0,53.6,303.2,7,0,2025-02-25,1
STU0488,Chloe Spencer,chloe.spencer@student.chester.ac.uk,Business Analytics,1,2024-10-12,False,True,False,False,Partial,82.71,-8.22,10,5.97,-2.12,-0.86,4,Declining,2,0,66,2.98,False,9,False,False,0,0,test,1,7,1,6,3,8,3,63.4,157.2,6,1,2025-03-08,3
STU0489,Caroline Brown,caroline.brown@student.chester.ac.uk,Business Analytics,3,2024-09-07,True,False,True,False,Self-funded,90.98,15.24,8,4.28,2.25,2.22,11,Improving,8,0,73,2.9,True,9,False,False,0,0,train,1,6,3,7,4,11,2,67.6,222.1,6,2,2025-03-12,0
STU0490,Gareth Bolton,gareth.bolton@student.chester.ac.uk,Psychology,3,2024-10-11,False,False,False,False,Partial,86.38,-3.31,5,3.17,1.62,1.65,11,Declining,7,0,74,3.24,False,7,False,False,0,0,train,1,7,1,6,5,8,1,71.6,54.9,6,0,2025-03-13,0
STU0491,Abbie Morgan,abbie.morgan@student.chester.ac.uk,Business Analytics,3,2024-10-28,True,False,False,False,Self-funded,40.34,-8.47,0,0.01,0.0,1.0,1,Declining,0,2,16,1.54,False,19,True,True,0,0,train,3,4,5,27,2,5,0,15.2,57.8,9,0,2025-03-19,3
STU0492,Keith Jones,keith.jones@student.chester.ac.uk,Computer Science,3,2024-10-07,False,False,False,False,Partial,74.4,-1.72,7,4.36,-4.5,-1.32,5,Stable,3,1,67,2.75,False,14,False,False,0,0,train,2,6,2,12,2,2,1,67.2,63.2,8,1,2025-02-25,1
STU0493,Arthur Cook,arthur.cook@student.chester.ac.uk,Business Analytics,3,2024-10-02,False,True,True,False,Partial,75.18,-3.9,7,2.1,1.25,1.1,8,Declining,5,1,71,3.61,False,11,False,False,0,0,train,2,6,3,11,3,6,1,83.8,11.2,5,0,2025-03-04,1
STU0494,Hazel Simmons,hazel.simmons@student.chester.ac.uk,Data Science,3,2024-09-10,False,True,False,False,Full,55.47,1.87,1,0.0,-0.25,-0.29,0,Stable,0,1,32,2.39,False,13,True,True,0,0,train,4,6,5,23,1,6,0,34.0,112.9,8,0,2025-02-21,1
STU0495,Jonathan Barton,jonathan.barton@student.chester.ac.uk,Computer Science,3,2024-10-09,False,False,False,True,Partial,67.54,9.87,3,1.06,0.38,-0.07,1,Improving,2,0,48,2.98,False,11,False,False,0,0,train,3,4,4,18,3,5,0,49.8,3.5,5,1,2025-03-17,0
STU0496,Frances Taylor,frances.taylor@student.chester.ac.uk,Computer Science,2,2024-10-21,False,True,False,False,Partial,89.68,-2.72,11,6.03,2.12,1.42,16,Stable,6,0,85,3.83,True,9,False,False,0,0,train,1,8,2,3,3,12,2,84.8,208.3,5,0,2025-03-16,0
STU0497,Jessica Watson,jessica.watson@student.chester.ac.uk,Psychology,1,2024-09-24,True,False,False,False,Partial,62.88,-23.62,0,0.33,-6.38,-3.69,5,Declining,3,2,38,2.14,False,21,True,True,1,1,test,2,7,2,11,0,3,0,39.0,97.8,5,0,2025-03-21,0
STU0498,Kayleigh Edwards,kayleigh.edwards@student.chester.ac.uk,Business Analytics,1,2024-09-25,False,True,False,True,Partial,78.28,-2.99,7,1.82,2.5,1.36,12,Stable,4,0,70,3.54,False,18,False,False,0,0,test,2,6,0,11,5,7,2,64.2,190.5,6,1,2025-03-11,0
STU0499,Holly Carr,holly.carr@student.chester.ac.uk,Engineering,1,2024-10-06,True,False,False,True,Self-funded,52.8,7.54,0,0.61,0.0,0.4,1,Improving,0,1,34,2.44,False,19,True,True,0,0,val,3,2,6,26,1,6,0,30.3,58.6,8,0,2025-03-01,3
STU0500,Alan Richards,alan.richards@student.chester.ac.uk,Psychology,1,2024-09-26,False,False,False,True,Full,68.55,-1.59,7,2.8,2.5,1.39,1,Stable,4,0,41,2.57,False,13,False,False,0,0,train,3,1,1,17,2,6,0,42.1,61.1,7,1,2025-03-02,2
STU0501,Damian Yates,damian.yates@student.chester.ac.uk,Data Science,2,2024-09-27,True,True,False,False,Full,87.97,3.76,9,2.19,-3.12,-1.69,13,Improving,6,0,86,2.98,True,10,False,False,0,0,train,1,6,1,8,5,6,3,85.3,16.3,9,1,2025-03-05,0
STU0502,Gerard Turner,gerard.turner@student.chester.ac.uk,Psychology,3,2024-10-09,False,True,False,True,Full,82.05,-1.29,7,2.3,0.12,0.22,11,Stable,6,1,78,3.63,True,6,False,False,1,0,train,1,7,2,8,10,4,2,77.7,12.2,4,0,2025-03-05,1
STU0503,George Williams,george.williams@student.chester.ac.uk,Computer Science,3,2024-10-16,False,False,False,True,Partial,97.3,-2.27,11,4.8,-1.5,-1.27,15,Stable,8,0,100,4.0,True,11,False,False,0,0,train,0,5,0,0,2,5,2,92.4,60.4,10,1,2025-02-28,0
STU0504,Nigel Carter,nigel.carter@student.chester.ac.uk,Computer Science,2,2024-10-13,False,False,False,False,Self-funded,72.18,6.55,4,2.42,1.62,1.18,3,Improving,5,1,77,3.07,False,16,False,True,0,0,train,2,2,4,15,1,9,0,80.9,46.7,6,0,2025-03-09,0
STU0505,Geraldine Carr,geraldine.carr@student.chester.ac.uk,Computer Science,3,2024-10-03,True,False,False,False,Partial,59.92,6.42,7,2.49,3.5,1.42,2,Improving,1,1,24,2.4,False,18,False,False,0,0,train,3,3,3,24,2,13,2,21.0,22.0,8,1,2025-03-14,0
STU0506,Louise Thompson,louise.thompson@student.chester.ac.uk,Computer Science,1,2024-10-15,False,False,False,True,Partial,51.08,0.27,0,0.25,-0.12,-0.56,2,Stable,0,0,51,1.94,False,13,False,True,3,2,train,3,1,2,26,1,8,0,50.2,9.3,6,1,2025-03-21,3
STU0507,Clifford Cooke,clifford.cooke@student.chester.ac.uk,Data Science,1,2024-09-12,True,True,False,True,Self-funded,59.68,-6.3,0,0.0,-2.12,-1.61,0,Declining,1,1,44,2.42,False,4,True,True,2,1,train,2,4,5,17,2,6,0,51.1,7.3,6,0,2025-02-27,2
STU0508,Jordan Duncan,jordan.duncan@student.chester.ac.uk,Computer Science,3,2024-10-01,False,False,False,True,Full,85.0,-0.66,4,2.21,1.12,0.25,13,Stable,4,0,64,2.85,False,5,False,True,0,0,train,2,7,2,9,3,4,0,66.0,27.3,7,2,2025-03-08,0
STU0509,William Harris,william.harris@student.chester.ac.uk,Computer Science,1,2024-09-04,False,False,True,False,Full,70.02,-0.25,2,2.47,0.88,0.4,3,Stable,4,0,61,2.83,False,14,False,False,0,0,train,2,6,3,16,2,10,1,57.2,103.6,7,1,2025-03-09,0
STU0510,Karen Crawford,karen.crawford@student.chester.ac.uk,Business Analytics,3,2024-10-10,True,True,False,False,Self-funded,76.99,-5.12,5,0.91,-1.0,-0.44,9,Declining,1,0,63,3.07,False,15,False,False,0,0,train,1,6,3,9,5,8,4,72.0,112.8,9,1,2025-02-27,1
STU0511,Duncan Hill,duncan.hill@student.chester.ac.uk,Computer Science,2,2024-09-28,False,False,True,False,Self-funded,65.07,-2.03,5,3.3,1.75,2.0,2,Stable,3,0,66,3.08,False,15,False,False,0,0,train,2,4,5,16,0,9,0,68.9,23.9,7,0,2025-03-21,0
STU0512,Anna Richardson,anna.richardson@student.chester.ac.uk,Business Analytics,3,2024-09-13,False,False,False,False,Full,82.95,-10.28,7,3.96,-1.62,-0.02,12,Declining,5,0,85,3.36,True,4,False,False,1,1,test,1,5,1,6,2,8,3,91.9,41.0,7,2,2025-03-13,0
STU0513,Jeremy Thompson,jeremy.thompson@student.chester.ac.uk,Engineering,2,2024-10-16,False,False,True,False,Full,72.71,0.55,5,4.38,1.88,0.84,6,Stable,3,0,63,3.24,False,6,True,True,0,0,train,1,4,2,13,2,5,3,64.6,167.7,6,1,2025-03-12,1
STU0514,Jason John,jason.john@student.chester.ac.uk,Psychology,3,2024-09-08,False,True,True,False,Partial,76.35,14.35,5,1.63,3.38,1.55,2,Improving,5,0,62,2.98,False,8,False,False,0,0,test,2,3,3,18,3,10,1,53.8,69.9,5,0,2025-03-13,0
STU0515,Margaret Bibi,margaret.bibi@student.chester.ac.uk,Engineering,3,2024-10-12,False,True,False,False,Partial,75.46,-12.19,6,2.16,-1.0,-0.98,10,Declining,2,2,59,3.03,False,4,False,False,0,0,test,3,13,3,7,1,8,3,63.2,183.5,7,2,2025-02-20,1
STU0516,Cameron Stephenson,cameron.stephenson@student.chester.ac.uk,Data Science,1,2024-10-03,False,False,False,True,Self-funded,81.23,4.18,7,4.29,-1.0,0.54,4,Improving,4,0,69,3.15,False,3,False,False,0,0,train,2,2,1,11,4,10,4,63.2,101.1,8,0,2025-03-19,1
STU0517,Carole Wilkins,carole.wilkins@student.chester.ac.uk,Data Science,3,2024-10-17,False,True,False,False,Full,80.74,-10.17,6,1.9,1.0,1.14,11,Declining,3,2,58,3.54,True,12,False,False,0,0,val,1,3,1,6,1,8,0,50.0,74.2,8,1,2025-02-24,2
STU0518,Bethany Dawson,bethany.dawson@student.chester.ac.uk,Computer Science,2,2024-09-15,True,True,True,False,Partial,70.03,5.92,7,2.84,1.25,0.93,5,Improving,3,0,68,3.49,False,20,False,True,0,0,train,2,0,5,15,3,4,1,69.0,71.0,9,0,2025-03-21,0
STU0519,Kelly Smith,kelly.smith@student.chester.ac.uk,Engineering,2,2024-09-26,True,False,False,False,Partial,37.53,-17.48,0,0.0,-1.12,-0.78,1,Declining,0,0,29,1.77,False,20,True,True,3,1,train,6,6,3,27,1,3,1,37.4,67.9,5,1,2025-02-27,4
STU0520,John Sutton,john.sutton@student.chester.ac.uk,Engineering,3,2024-10-05,False,False,True,False,Partial,62.8,2.42,2,1.33,2.5,0.64,2,Stable,5,0,54,2.93,False,7,False,False,1,0,val,2,7,6,16,0,8,0,49.0,10.9,6,1,2025-03-05,1
STU0521,Natalie Hutchinson,natalie.hutchinson@student.chester.ac.uk,Psychology,1,2024-09-28,True,True,True,False,Full,70.83,3.43,5,1.7,2.62,1.18,8,Improving,1,1,70,3.23,False,16,False,False,0,0,train,2,5,2,17,3,7,0,75.2,107.2,6,3,2025-02-28,1
STU0522,Sian Kaur,sian.kaur@student.chester.ac.uk,Engineering,3,2024-09-18,True,False,False,False,Self-funded,81.39,-8.1,3,0.6,-3.38,-1.82,16,Declining,7,1,73,3.46,False,12,False,False,0,0,train,1,6,1,7,1,16,2,81.6,116.9,7,0,2025-03-12,0
STU0523,Liam Williams,liam.williams@student.chester.ac.uk,Engineering,2,2024-10-24,False,False,False,False,Partial,91.05,9.16,7,4.76,0.75,-0.3,9,Improving,5,0,86,3.95,True,15,False,False,0,0,val,1,9,2,6,6,11,4,88.0,98.6,5,2,2025-02-25,0
STU0524,Leigh Scott,leigh.scott@student.chester.ac.uk,Data Science,1,2024-09-11,True,False,False,False,Partial,72.03,-5.85,3,3.03,-1.75,-1.34,6,Declining,3,0,48,3.08,True,21,False,False,0,0,train,2,7,2,13,3,5,0,44.2,45.3,10,1,2025-03-18,2
STU0525,Clifford Dawson,clifford.dawson@student.chester.ac.uk,Psychology,2,2024-09-27,False,False,False,True,Partial,72.04,0.81,3,2.41,-1.12,-0.54,2,Stable,3,0,58,3.29,False,10,False,False,0,0,val,2,7,3,15,4,7,2,55.2,18.6,7,0,2025-03-01,1
STU0526,Diane Marshall,diane.marshall@student.chester.ac.uk,Engineering,3,2024-10-05,False,True,True,False,Self-funded,93.7,1.2,13,6.25,0.0,-0.46,17,Stable,7,0,91,3.94,True,8,False,False,0,0,train,1,10,1,3,6,7,2,89.7,135.3,7,0,2025-03-16,0
STU0527,Caroline Brady,caroline.brady@student.chester.ac.uk,Psychology,3,2024-10-10,False,True,True,False,Self-funded,77.46,-0.89,6,2.2,1.25,-0.82,7,Stable,3,1,78,4.0,True,17,False,False,0,0,test,1,4,3,9,1,8,0,72.9,38.9,5,0,2025-02-20,1
STU0528,Joe Watkins,joe.watkins@student.chester.ac.uk,Business Analytics,3,2024-09-12,False,True,False,False,Full,64.57,-7.44,0,0.0,-1.12,1.1,3,Declining,3,0,49,2.31,False,8,False,True,1,0,test,3,5,3,16,0,8,1,41.5,165.1,4,1,2025-03-10,1
STU0529,Pamela Dean,pamela.dean@student.chester.ac.uk,Engineering,3,2024-10-14,False,False,False,True,Self-funded,90.8,1.77,6,3.64,2.0,1.88,8,Stable,8,0,83,4.0,True,20,False,False,0,0,test,1,3,2,4,6,6,2,78.5,67.7,8,0,2025-02-24,0
STU0530,Margaret Bradshaw,margaret.bradshaw@student.chester.ac.uk,Data Science,1,2024-09-28,False,False,False,False,Partial,76.74,-7.22,8,5.5,-1.5,-0.96,11,Declining,5,0,61,3.35,False,18,False,True,3,2,train,2,1,3,9,2,13,1,61.7,67.5,5,0,2025-02-28,0
STU0531,Beverley Doyle,beverley.doyle@student.chester.ac.uk,Engineering,3,2024-09-20,False,False,False,True,Full,83.93,-7.51,12,6.49,0.12,0.01,6,Declining,4,0,69,4.0,False,4,False,False,0,0,train,1,7,1,5,2,6,2,68.8,139.3,8,0,2025-02-23,0
STU0532,Beth Harris,beth.harris@student.chester.ac.uk,Engineering,3,2024-10-06,True,False,False,False,Partial,99.16,3.18,7,3.08,-1.88,-2.39,20,Improving,7,0,89,3.47,True,4,False,False,0,0,test,1,3,0,1,4,15,3,88.3,64.0,7,0,2025-03-11,0
STU0533,Katy Byrne,katy.byrne@student.chester.ac.uk,Engineering,3,2024-10-22,False,True,False,False,Self-funded,65.71,0.11,3,0.0,0.62,0.22,1,Stable,0,1,39,2.84,False,9,False,False,0,0,train,2,4,3,18,2,5,1,45.8,90.0,5,0,2025-03-18,4
STU0534,John Armstrong,john.armstrong@student.chester.ac.uk,Data Science,1,2024-10-27,False,True,False,False,Partial,84.03,1.45,15,7.33,1.88,1.63,8,Stable,8,0,64,3.11,True,14,False,False,1,0,train,1,6,1,8,2,7,0,64.9,93.5,6,0,2025-03-02,0
STU0535,Joyce Marsh,joyce.marsh@student.chester.ac.uk,Engineering,2,2024-09-04,False,False,False,False,Self-funded,68.65,4.06,2,0.0,-1.0,-1.54,2,Improving,4,2,56,2.66,False,19,False,True,1,0,train,2,3,5,17,2,5,2,57.5,138.2,5,0,2025-03-03,0
STU0536,Adam Walker,adam.walker@student.chester.ac.uk,Engineering,3,2024-10-27,False,False,False,True,Partial,64.72,-6.22,0,1.87,-2.25,-0.14,3,Declining,5,0,41,2.11,False,14,False,True,0,0,train,2,13,2,17,5,7,0,35.3,86.6,9,1,2025-02-21,0
STU0537,Jean Lee,jean.lee@student.chester.ac.uk,Engineering,3,2024-10-20,True,True,False,True,Partial,67.2,-3.86,1,1.02,-0.62,0.19,4,Declining,7,0,60,3.17,False,18,False,False,0,0,train,2,6,3,15,4,7,2,41.4,47.6,5,1,2025-03-05,0
STU0538,Mitchell Russell,mitchell.russell@student.chester.ac.uk,Data Science,1,2024-10-26,False,True,False,True,Full,64.16,-2.01,0,0.0,-0.12,-0.07,4,Stable,3,1,44,2.16,False,15,False,True,1,0,train,2,3,2,19,1,6,1,42.3,69.6,9,1,2025-02-23,0
STU0539,Bernard Jenkins,bernard.jenkins@student.chester.ac.uk,Business Analytics,3,2024-09-11,True,False,False,False,Partial,69.54,2.08,2,0.0,-1.88,-2.52,9,Stable,5,0,56,3.13,False,9,False,False,0,0,train,2,6,2,17,3,12,1,53.6,340.3,6,0,2025-03-03,1
STU0540,Jay Lloyd,jay.lloyd@student.chester.ac.uk,Computer Science,2,2024-09-08,False,False,False,False,Self-funded,78.17,-13.17,9,6.41,-1.0,0.49,8,Declining,3,0,60,2.85,True,5,False,False,1,1,val,1,6,1,6,1,9,0,61.2,64.2,8,0,2025-03-07,1
STU0541,Karl Houghton,karl.houghton@student.chester.ac.uk,Data Science,1,2024-10-20,False,False,False,True,Partial,65.3,-9.83,1,1.07,-2.88,-2.23,3,Declining,4,0,58,3.02,True,5,False,True,1,1,train,2,8,4,13,0,10,0,61.5,33.7,6,2,2025-03-13,0
STU0542,Josephine Davey,josephine.davey@student.chester.ac.uk,Engineering,3,2024-10-25,False,True,False,False,Self-funded,73.19,1.07,7,0.46,0.75,0.73,8,Stable,3,1,49,2.95,True,6,False,True,1,0,train,2,6,5,11,3,5,2,48.0,56.0,7,1,2025-02-25,0
STU0543,Katy Davies,katy.davies@student.chester.ac.uk,Business Analytics,2,2024-09-08,True,False,False,False,Partial,76.74,-13.56,8,5.58,-3.12,-2.23,19,Declining,6,0,63,3.81,True,13,False,False,0,0,train,1,4,1,6,3,6,0,66.4,131.2,4,0,2025-03-03,0
STU0544,Ashley Johnson,ashley.johnson@student.chester.ac.uk,Data Science,2,2024-09-06,True,True,False,False,Partial,78.09,-0.61,7,3.82,-0.38,-0.78,9,Stable,6,0,86,4.0,True,8,False,False,0,0,train,2,3,1,10,3,11,2,86.5,52.1,7,0,2025-02-20,0
STU0545,Teresa Willis,teresa.willis@student.chester.ac.uk,Data Science,2,2024-09-06,True,False,False,False,Partial,74.75,-2.03,12,7.22,0.25,-0.2,9,Stable,5,0,70,3.25,True,10,False,False,0,0,val,3,7,3,10,5,6,1,76.0,28.6,9,2,2025-03-08,0
STU0546,Dylan Pearson,dylan.pearson@student.chester.ac.uk,Business Analytics,1,2024-10-06,False,False,True,False,Partial,61.1,-4.04,0,1.01,-0.88,-0.51,0,Declining,1,2,50,1.82,False,15,True,True,0,0,train,2,7,4,18,1,5,1,40.4,134.8,6,1,2025-03-16,2
STU0547,Joshua Jackson,joshua.jackson@student.chester.ac.uk,Engineering,3,2024-09-02,True,False,True,False,Full,98.43,-1.11,15,9.36,-0.5,0.63,17,Stable,8,0,100,4.0,True,13,False,False,0,0,train,0,10,0,0,5,7,1,93.5,52.4,7,0,2025-03-02,0
STU0548,Wayne Green,wayne.green@student.chester.ac.uk,Computer Science,3,2024-10-23,True,False,False,True,Full,77.24,14.79,5,0.23,0.38,-1.07,4,Improving,5,0,57,2.58,False,13,False,True,0,0,train,2,5,4,16,3,9,0,59.8,106.1,9,1,2025-03-08,1
STU0549,Bryan Rose,bryan.rose@student.chester.ac.uk,Business Analytics,3,2024-10-05,False,False,False,False,Self-funded,85.41,0.55,6,4.84,3.25,0.23,18,Stable,6,0,70,3.35,True,12,False,False,0,0,train,1,5,2,5,3,9,3,72.9,42.9,7,0,2025-03-06,0
STU0550,Elizabeth Jarvis,elizabeth.jarvis@student.chester.ac.uk,Engineering,2,2024-10-06,True,True,False,True,Self-funded,58.97,2.11,3,0.51,1.12,-0.35,3,Stable,2,0,54,2.45,False,3,True,True,2,0,train,3,3,6,20,1,6,1,53.0,139.3,5,1,2025-03-04,1
STU0551,Wayne Fitzgerald,wayne.fitzgerald@student.chester.ac.uk,Engineering,1,2024-10-27,True,False,False,False,Full,61.37,11.55,1,0.79,0.62,0.45,1,Improving,5,1,40,2.08,False,4,False,True,1,0,val,3,5,6,23,1,4,0,37.1,26.5,8,1,2025-03-12,2
STU0552,Claire Hill,claire.hill@student.chester.ac.uk,Computer Science,1,2024-09-20,True,False,False,True,Full,81.94,-10.15,8,4.45,-1.5,-0.68,9,Declining,6,0,91,3.42,True,11,False,False,0,0,train,1,6,0,8,6,10,1,85.4,26.0,6,1,2025-03-05,0
